Latitude,Longitude,Trail Name,Count,Time,week_of_month
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-31-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,11-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,12-31-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-01-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-02-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-03-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-04-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-05-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-06-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-07-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-08-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-09-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-10-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-11-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-12-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-13-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-14-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-15-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-16-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-17-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-18-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-19-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-20-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-21-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-22-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-23-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-24-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-25-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-26-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-27-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-28-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-29-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-30-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,01-31-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-01-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-02-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-03-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-04-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-05-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-06-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-07-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-08-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-09-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-10-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-11-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-12-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-13-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-14-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-15-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-16-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-17-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-18-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-19-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-20-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-21-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-22-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-23-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-24-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-25-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-26-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-27-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-28-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-01-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-02-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-03-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-04-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-05-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-06-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-07-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-08-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-09-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-10-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-11-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-12-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-13-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-14-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-15-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-16-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-17-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-18-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-19-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-20-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-21-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-22-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-23-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-24-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-25-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-26-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-27-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-28-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-29-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-30-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-31-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-01-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-02-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-03-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-04-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-05-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-06-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-07-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-08-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-09-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-10-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-11-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-12-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-13-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-14-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-15-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-16-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-17-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-18-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-19-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-20-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-21-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-22-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-23-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-24-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-25-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-26-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-27-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-28-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-29-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-30-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-01-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-02-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-03-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-04-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-05-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-06-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-07-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-08-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-09-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-10-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-11-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-12-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-13-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-14-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-15-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-16-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-17-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-18-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-19-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-20-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-21-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-22-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-23-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-24-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-25-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-26-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-27-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-28-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-29-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-30-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-31-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-01-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-02-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-03-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-04-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-05-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-06-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-07-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-08-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-09-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-10-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-11-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-12-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-13-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-14-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-15-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-16-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-17-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-18-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-19-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-20-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-21-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-22-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-23-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-24-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-25-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-26-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-27-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-28-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-29-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-30-2017,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-01-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-02-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-03-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-04-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-05-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-06-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-07-2017,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-08-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-09-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-10-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-11-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-12-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-13-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-14-2017,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-15-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-16-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-17-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-18-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-19-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-20-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-21-2017,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-22-2017,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-23-2017,4
